Date_Key,Year,Quarter,Month,Month_Number,Day,Day_of_Week,Week_of_Year,Date_String
20240514,2024,Q2,May,5,14,Tuesday,20,2024-05-14
20240515,2024,Q2,May,5,15,Wednesday,20,2024-05-15
20240516,2024,Q2,May,5,16,Thursday,20,2024-05-16
20240517,2024,Q2,May,5,17,Friday,20,2024-05-17
20240518,2024,Q2,May,5,18,Saturday,20,2024-05-18
20240519,2024,Q2,May,5,19,Sunday,20,2024-05-19
20240520,2024,Q2,May,5,20,Monday,21,2024-05-20
20240521,2024,Q2,May,5,21,Tuesday,21,2024-05-21
20240522,2024,Q2,May,5,22,Wednesday,21,2024-05-22
20240523,2024,Q2,May,5,23,Thursday,21,2024-05-23
20240524,2024,Q2,May,5,24,Friday,21,2024-05-24
20240525,2024,Q2,May,5,25,Saturday,21,2024-05-25
20240526,2024,Q2,May,5,26,Sunday,21,2024-05-26
20240527,2024,Q2,May,5,27,Monday,22,2024-05-27
20240528,2024,Q2,May,5,28,Tuesday,22,2024-05-28
20240529,2024,Q2,May,5,29,Wednesday,22,2024-05-29
20240530,2024,Q2,May,5,30,Thursday,22,2024-05-30
20240531,2024,Q2,May,5,31,Friday,22,2024-05-31
20240601,2024,Q2,June,6,1,Saturday,22,2024-06-01
20240602,2024,Q2,June,6,2,Sunday,22,2024-06-02
20240603,2024,Q2,June,6,3,Monday,23,2024-06-03
20240604,2024,Q2,June,6,4,Tuesday,23,2024-06-04
20240605,2024,Q2,June,6,5,Wednesday,23,2024-06-05
20240606,2024,Q2,June,6,6,Thursday,23,2024-06-06
20240607,2024,Q2,June,6,7,Friday,23,2024-06-07
20240608,2024,Q2,June,6,8,Saturday,23,2024-06-08
20240609,2024,Q2,June,6,9,Sunday,23,2024-06-09
20240610,2024,Q2,June,6,10,Monday,24,2024-06-10
20240611,2024,Q2,June,6,11,Tuesday,24,2024-06-11
20240612,2024,Q2,June,6,12,Wednesday,24,2024-06-12
20240613,2024,Q2,June,6,13,Thursday,24,2024-06-13
20240614,2024,Q2,June,6,14,Friday,24,2024-06-14
20240615,2024,Q2,June,6,15,Saturday,24,2024-06-15
20240616,2024,Q2,June,6,16,Sunday,24,2024-06-16
20240617,2024,Q2,June,6,17,Monday,25,2024-06-17
20240618,2024,Q2,June,6,18,Tuesday,25,2024-06-18
20240619,2024,Q2,June,6,19,Wednesday,25,2024-06-19
20240620,2024,Q2,June,6,20,Thursday,25,2024-06-20
20240621,2024,Q2,June,6,21,Friday,25,2024-06-21
20240622,2024,Q2,June,6,22,Saturday,25,2024-06-22
20240623,2024,Q2,June,6,23,Sunday,25,2024-06-23
20240624,2024,Q2,June,6,24,Monday,26,2024-06-24
20240625,2024,Q2,June,6,25,Tuesday,26,2024-06-25
20240626,2024,Q2,June,6,26,Wednesday,26,2024-06-26
20240627,2024,Q2,June,6,27,Thursday,26,2024-06-27
20240628,2024,Q2,June,6,28,Friday,26,2024-06-28
20240629,2024,Q2,June,6,29,Saturday,26,2024-06-29
20240630,2024,Q2,June,6,30,Sunday,26,2024-06-30
20240701,2024,Q3,July,7,1,Monday,27,2024-07-01
20240702,2024,Q3,July,7,2,Tuesday,27,2024-07-02
20240703,2024,Q3,July,7,3,Wednesday,27,2024-07-03
20240704,2024,Q3,July,7,4,Thursday,27,2024-07-04
20240705,2024,Q3,July,7,5,Friday,27,2024-07-05
20240706,2024,Q3,July,7,6,Saturday,27,2024-07-06
20240707,2024,Q3,July,7,7,Sunday,27,2024-07-07
20240708,2024,Q3,July,7,8,Monday,28,2024-07-08
20240709,2024,Q3,July,7,9,Tuesday,28,2024-07-09
20240710,2024,Q3,July,7,10,Wednesday,28,2024-07-10
20240711,2024,Q3,July,7,11,Thursday,28,2024-07-11
20240712,2024,Q3,July,7,12,Friday,28,2024-07-12
20240713,2024,Q3,July,7,13,Saturday,28,2024-07-13
20240714,2024,Q3,July,7,14,Sunday,28,2024-07-14
20240715,2024,Q3,July,7,15,Monday,29,2024-07-15
20240716,2024,Q3,July,7,16,Tuesday,29,2024-07-16
20240717,2024,Q3,July,7,17,Wednesday,29,2024-07-17
20240718,2024,Q3,July,7,18,Thursday,29,2024-07-18
20240719,2024,Q3,July,7,19,Friday,29,2024-07-19
20240720,2024,Q3,July,7,20,Saturday,29,2024-07-20
20240721,2024,Q3,July,7,21,Sunday,29,2024-07-21
20240722,2024,Q3,July,7,22,Monday,30,2024-07-22
20240723,2024,Q3,July,7,23,Tuesday,30,2024-07-23
20240724,2024,Q3,July,7,24,Wednesday,30,2024-07-24
20240725,2024,Q3,July,7,25,Thursday,30,2024-07-25
20240726,2024,Q3,July,7,26,Friday,30,2024-07-26
20240727,2024,Q3,July,7,27,Saturday,30,2024-07-27
20240728,2024,Q3,July,7,28,Sunday,30,2024-07-28
20240729,2024,Q3,July,7,29,Monday,31,2024-07-29
20240730,2024,Q3,July,7,30,Tuesday,31,2024-07-30
20240731,2024,Q3,July,7,31,Wednesday,31,2024-07-31
20240801,2024,Q3,August,8,1,Thursday,31,2024-08-01
20240802,2024,Q3,August,8,2,Friday,31,2024-08-02
20240803,2024,Q3,August,8,3,Saturday,31,2024-08-03
20240804,2024,Q3,August,8,4,Sunday,31,2024-08-04
20240805,2024,Q3,August,8,5,Monday,32,2024-08-05
20240806,2024,Q3,August,8,6,Tuesday,32,2024-08-06
20240807,2024,Q3,August,8,7,Wednesday,32,2024-08-07
20240808,2024,Q3,August,8,8,Thursday,32,2024-08-08
20240809,2024,Q3,August,8,9,Friday,32,2024-08-09
20240810,2024,Q3,August,8,10,Saturday,32,2024-08-10
20240811,2024,Q3,August,8,11,Sunday,32,2024-08-11
20240812,2024,Q3,August,8,12,Monday,33,2024-08-12
20240813,2024,Q3,August,8,13,Tuesday,33,2024-08-13
20240814,2024,Q3,August,8,14,Wednesday,33,2024-08-14
20240815,2024,Q3,August,8,15,Thursday,33,2024-08-15
20240816,2024,Q3,August,8,16,Friday,33,2024-08-16
20240817,2024,Q3,August,8,17,Saturday,33,2024-08-17
20240818,2024,Q3,August,8,18,Sunday,33,2024-08-18
20240819,2024,Q3,August,8,19,Monday,34,2024-08-19
20240820,2024,Q3,August,8,20,Tuesday,34,2024-08-20
20240821,2024,Q3,August,8,21,Wednesday,34,2024-08-21
20240822,2024,Q3,August,8,22,Thursday,34,2024-08-22
20240823,2024,Q3,August,8,23,Friday,34,2024-08-23
20240824,2024,Q3,August,8,24,Saturday,34,2024-08-24
20240825,2024,Q3,August,8,25,Sunday,34,2024-08-25
20240826,2024,Q3,August,8,26,Monday,35,2024-08-26
20240827,2024,Q3,August,8,27,Tuesday,35,2024-08-27
20240828,2024,Q3,August,8,28,Wednesday,35,2024-08-28
20240829,2024,Q3,August,8,29,Thursday,35,2024-08-29
20240830,2024,Q3,August,8,30,Friday,35,2024-08-30
20240831,2024,Q3,August,8,31,Saturday,35,2024-08-31
20240901,2024,Q3,September,9,1,Sunday,35,2024-09-01
20240902,2024,Q3,September,9,2,Monday,36,2024-09-02
20240903,2024,Q3,September,9,3,Tuesday,36,2024-09-03
20240904,2024,Q3,September,9,4,Wednesday,36,2024-09-04
20240905,2024,Q3,September,9,5,Thursday,36,2024-09-05
20240906,2024,Q3,September,9,6,Friday,36,2024-09-06
20240907,2024,Q3,September,9,7,Saturday,36,2024-09-07
20240908,2024,Q3,September,9,8,Sunday,36,2024-09-08
20240909,2024,Q3,September,9,9,Monday,37,2024-09-09
20240910,2024,Q3,September,9,10,Tuesday,37,2024-09-10
20240911,2024,Q3,September,9,11,Wednesday,37,2024-09-11
20240912,2024,Q3,September,9,12,Thursday,37,2024-09-12
20240913,2024,Q3,September,9,13,Friday,37,2024-09-13
20240914,2024,Q3,September,9,14,Saturday,37,2024-09-14
20240915,2024,Q3,September,9,15,Sunday,37,2024-09-15
20240916,2024,Q3,September,9,16,Monday,38,2024-09-16
20240917,2024,Q3,September,9,17,Tuesday,38,2024-09-17
20240918,2024,Q3,September,9,18,Wednesday,38,2024-09-18
20240919,2024,Q3,September,9,19,Thursday,38,2024-09-19
20240920,2024,Q3,September,9,20,Friday,38,2024-09-20
20240921,2024,Q3,September,9,21,Saturday,38,2024-09-21
20240922,2024,Q3,September,9,22,Sunday,38,2024-09-22
20240923,2024,Q3,September,9,23,Monday,39,2024-09-23
20240924,2024,Q3,September,9,24,Tuesday,39,2024-09-24
20240925,2024,Q3,September,9,25,Wednesday,39,2024-09-25
20240926,2024,Q3,September,9,26,Thursday,39,2024-09-26
20240927,2024,Q3,September,9,27,Friday,39,2024-09-27
20240928,2024,Q3,September,9,28,Saturday,39,2024-09-28
20240929,2024,Q3,September,9,29,Sunday,39,2024-09-29
20240930,2024,Q3,September,9,30,Monday,40,2024-09-30
20241001,2024,Q4,October,10,1,Tuesday,40,2024-10-01
20241002,2024,Q4,October,10,2,Wednesday,40,2024-10-02
20241003,2024,Q4,October,10,3,Thursday,40,2024-10-03
20241004,2024,Q4,October,10,4,Friday,40,2024-10-04
20241005,2024,Q4,October,10,5,Saturday,40,2024-10-05
20241006,2024,Q4,October,10,6,Sunday,40,2024-10-06
20241007,2024,Q4,October,10,7,Monday,41,2024-10-07
20241008,2024,Q4,October,10,8,Tuesday,41,2024-10-08
20241009,2024,Q4,October,10,9,Wednesday,41,2024-10-09
20241010,2024,Q4,October,10,10,Thursday,41,2024-10-10
20241011,2024,Q4,October,10,11,Friday,41,2024-10-11
20241012,2024,Q4,October,10,12,Saturday,41,2024-10-12
20241013,2024,Q4,October,10,13,Sunday,41,2024-10-13
20241014,2024,Q4,October,10,14,Monday,42,2024-10-14
20241015,2024,Q4,October,10,15,Tuesday,42,2024-10-15
20241016,2024,Q4,October,10,16,Wednesday,42,2024-10-16
20241017,2024,Q4,October,10,17,Thursday,42,2024-10-17
20241018,2024,Q4,October,10,18,Friday,42,2024-10-18
20241019,2024,Q4,October,10,19,Saturday,42,2024-10-19
20241020,2024,Q4,October,10,20,Sunday,42,2024-10-20
20241021,2024,Q4,October,10,21,Monday,43,2024-10-21
20241022,2024,Q4,October,10,22,Tuesday,43,2024-10-22
20241023,2024,Q4,October,10,23,Wednesday,43,2024-10-23
20241024,2024,Q4,October,10,24,Thursday,43,2024-10-24
20241025,2024,Q4,October,10,25,Friday,43,2024-10-25
20241026,2024,Q4,October,10,26,Saturday,43,2024-10-26
20241027,2024,Q4,October,10,27,Sunday,43,2024-10-27
20241028,2024,Q4,October,10,28,Monday,44,2024-10-28
20241029,2024,Q4,October,10,29,Tuesday,44,2024-10-29
20241030,2024,Q4,October,10,30,Wednesday,44,2024-10-30
20241031,2024,Q4,October,10,31,Thursday,44,2024-10-31
20241101,2024,Q4,November,11,1,Friday,44,2024-11-01
20241102,2024,Q4,November,11,2,Saturday,44,2024-11-02
20241103,2024,Q4,November,11,3,Sunday,44,2024-11-03
20241104,2024,Q4,November,11,4,Monday,45,2024-11-04
20241105,2024,Q4,November,11,5,Tuesday,45,2024-11-05
20241106,2024,Q4,November,11,6,Wednesday,45,2024-11-06
20241107,2024,Q4,November,11,7,Thursday,45,2024-11-07
20241108,2024,Q4,November,11,8,Friday,45,2024-11-08
20241109,2024,Q4,November,11,9,Saturday,45,2024-11-09
20241110,2024,Q4,November,11,10,Sunday,45,2024-11-10
20241111,2024,Q4,November,11,11,Monday,46,2024-11-11
20241112,2024,Q4,November,11,12,Tuesday,46,2024-11-12
20241113,2024,Q4,November,11,13,Wednesday,46,2024-11-13
20241114,2024,Q4,November,11,14,Thursday,46,2024-11-14
20241115,2024,Q4,November,11,15,Friday,46,2024-11-15
20241116,2024,Q4,November,11,16,Saturday,46,2024-11-16
20241117,2024,Q4,November,11,17,Sunday,46,2024-11-17
20241118,2024,Q4,November,11,18,Monday,47,2024-11-18
20241119,2024,Q4,November,11,19,Tuesday,47,2024-11-19
20241120,2024,Q4,November,11,20,Wednesday,47,2024-11-20
20241121,2024,Q4,November,11,21,Thursday,47,2024-11-21
20241122,2024,Q4,November,11,22,Friday,47,2024-11-22
20241123,2024,Q4,November,11,23,Saturday,47,2024-11-23
20241124,2024,Q4,November,11,24,Sunday,47,2024-11-24
20241125,2024,Q4,November,11,25,Monday,48,2024-11-25
20241126,2024,Q4,November,11,26,Tuesday,48,2024-11-26
20241127,2024,Q4,November,11,27,Wednesday,48,2024-11-27
20241128,2024,Q4,November,11,28,Thursday,48,2024-11-28
20241129,2024,Q4,November,11,29,Friday,48,2024-11-29
20241130,2024,Q4,November,11,30,Saturday,48,2024-11-30
20241201,2024,Q4,December,12,1,Sunday,48,2024-12-01
20241202,2024,Q4,December,12,2,Monday,49,2024-12-02
20241203,2024,Q4,December,12,3,Tuesday,49,2024-12-03
20241204,2024,Q4,December,12,4,Wednesday,49,2024-12-04
20241205,2024,Q4,December,12,5,Thursday,49,2024-12-05
20241206,2024,Q4,December,12,6,Friday,49,2024-12-06
20241207,2024,Q4,December,12,7,Saturday,49,2024-12-07
20241208,2024,Q4,December,12,8,Sunday,49,2024-12-08
20241209,2024,Q4,December,12,9,Monday,50,2024-12-09
20241210,2024,Q4,December,12,10,Tuesday,50,2024-12-10
20241211,2024,Q4,December,12,11,Wednesday,50,2024-12-11
20241212,2024,Q4,December,12,12,Thursday,50,2024-12-12
20241213,2024,Q4,December,12,13,Friday,50,2024-12-13
20241214,2024,Q4,December,12,14,Saturday,50,2024-12-14
20241215,2024,Q4,December,12,15,Sunday,50,2024-12-15
20241216,2024,Q4,December,12,16,Monday,51,2024-12-16
20241217,2024,Q4,December,12,17,Tuesday,51,2024-12-17
20241218,2024,Q4,December,12,18,Wednesday,51,2024-12-18
20241219,2024,Q4,December,12,19,Thursday,51,2024-12-19
20241220,2024,Q4,December,12,20,Friday,51,2024-12-20
20241221,2024,Q4,December,12,21,Saturday,51,2024-12-21
20241222,2024,Q4,December,12,22,Sunday,51,2024-12-22
20241223,2024,Q4,December,12,23,Monday,52,2024-12-23
20241224,2024,Q4,December,12,24,Tuesday,52,2024-12-24
20241225,2024,Q4,December,12,25,Wednesday,52,2024-12-25
20241226,2024,Q4,December,12,26,Thursday,52,2024-12-26
20241227,2024,Q4,December,12,27,Friday,52,2024-12-27
20241228,2024,Q4,December,12,28,Saturday,52,2024-12-28
20241229,2024,Q4,December,12,29,Sunday,52,2024-12-29
20241230,2024,Q4,December,12,30,Monday,1,2024-12-30
20241231,2024,Q4,December,12,31,Tuesday,1,2024-12-31
20250101,2025,Q1,January,1,1,Wednesday,1,2025-01-01
20250102,2025,Q1,January,1,2,Thursday,1,2025-01-02
20250103,2025,Q1,January,1,3,Friday,1,2025-01-03
20250104,2025,Q1,January,1,4,Saturday,1,2025-01-04
20250105,2025,Q1,January,1,5,Sunday,1,2025-01-05
20250106,2025,Q1,January,1,6,Monday,2,2025-01-06
20250107,2025,Q1,January,1,7,Tuesday,2,2025-01-07
20250108,2025,Q1,January,1,8,Wednesday,2,2025-01-08
20250109,2025,Q1,January,1,9,Thursday,2,2025-01-09
20250110,2025,Q1,January,1,10,Friday,2,2025-01-10
20250111,2025,Q1,January,1,11,Saturday,2,2025-01-11
20250112,2025,Q1,January,1,12,Sunday,2,2025-01-12
20250113,2025,Q1,January,1,13,Monday,3,2025-01-13
20250114,2025,Q1,January,1,14,Tuesday,3,2025-01-14
20250115,2025,Q1,January,1,15,Wednesday,3,2025-01-15
20250116,2025,Q1,January,1,16,Thursday,3,2025-01-16
20250117,2025,Q1,January,1,17,Friday,3,2025-01-17
20250118,2025,Q1,January,1,18,Saturday,3,2025-01-18
20250119,2025,Q1,January,1,19,Sunday,3,2025-01-19
20250120,2025,Q1,January,1,20,Monday,4,2025-01-20
20250121,2025,Q1,January,1,21,Tuesday,4,2025-01-21
20250122,2025,Q1,January,1,22,Wednesday,4,2025-01-22
20250123,2025,Q1,January,1,23,Thursday,4,2025-01-23
20250124,2025,Q1,January,1,24,Friday,4,2025-01-24
20250125,2025,Q1,January,1,25,Saturday,4,2025-01-25
20250126,2025,Q1,January,1,26,Sunday,4,2025-01-26
20250127,2025,Q1,January,1,27,Monday,5,2025-01-27
20250128,2025,Q1,January,1,28,Tuesday,5,2025-01-28
20250129,2025,Q1,January,1,29,Wednesday,5,2025-01-29
20250130,2025,Q1,January,1,30,Thursday,5,2025-01-30
20250131,2025,Q1,January,1,31,Friday,5,2025-01-31
20250201,2025,Q1,February,2,1,Saturday,5,2025-02-01
20250202,2025,Q1,February,2,2,Sunday,5,2025-02-02
20250203,2025,Q1,February,2,3,Monday,6,2025-02-03
20250204,2025,Q1,February,2,4,Tuesday,6,2025-02-04
20250205,2025,Q1,February,2,5,Wednesday,6,2025-02-05
20250206,2025,Q1,February,2,6,Thursday,6,2025-02-06
20250207,2025,Q1,February,2,7,Friday,6,2025-02-07
20250208,2025,Q1,February,2,8,Saturday,6,2025-02-08
20250209,2025,Q1,February,2,9,Sunday,6,2025-02-09
20250210,2025,Q1,February,2,10,Monday,7,2025-02-10
20250211,2025,Q1,February,2,11,Tuesday,7,2025-02-11
20250212,2025,Q1,February,2,12,Wednesday,7,2025-02-12
20250213,2025,Q1,February,2,13,Thursday,7,2025-02-13
20250214,2025,Q1,February,2,14,Friday,7,2025-02-14
20250215,2025,Q1,February,2,15,Saturday,7,2025-02-15
20250216,2025,Q1,February,2,16,Sunday,7,2025-02-16
20250217,2025,Q1,February,2,17,Monday,8,2025-02-17
20250218,2025,Q1,February,2,18,Tuesday,8,2025-02-18
20250219,2025,Q1,February,2,19,Wednesday,8,2025-02-19
20250220,2025,Q1,February,2,20,Thursday,8,2025-02-20
20250221,2025,Q1,February,2,21,Friday,8,2025-02-21
20250222,2025,Q1,February,2,22,Saturday,8,2025-02-22
20250223,2025,Q1,February,2,23,Sunday,8,2025-02-23
20250224,2025,Q1,February,2,24,Monday,9,2025-02-24
20250225,2025,Q1,February,2,25,Tuesday,9,2025-02-25
20250226,2025,Q1,February,2,26,Wednesday,9,2025-02-26
20250227,2025,Q1,February,2,27,Thursday,9,2025-02-27
20250228,2025,Q1,February,2,28,Friday,9,2025-02-28
20250301,2025,Q1,March,3,1,Saturday,9,2025-03-01
20250302,2025,Q1,March,3,2,Sunday,9,2025-03-02
20250303,2025,Q1,March,3,3,Monday,10,2025-03-03
20250304,2025,Q1,March,3,4,Tuesday,10,2025-03-04
20250305,2025,Q1,March,3,5,Wednesday,10,2025-03-05
20250306,2025,Q1,March,3,6,Thursday,10,2025-03-06
20250307,2025,Q1,March,3,7,Friday,10,2025-03-07
20250308,2025,Q1,March,3,8,Saturday,10,2025-03-08
20250309,2025,Q1,March,3,9,Sunday,10,2025-03-09
20250310,2025,Q1,March,3,10,Monday,11,2025-03-10
20250311,2025,Q1,March,3,11,Tuesday,11,2025-03-11
20250312,2025,Q1,March,3,12,Wednesday,11,2025-03-12
20250313,2025,Q1,March,3,13,Thursday,11,2025-03-13
20250314,2025,Q1,March,3,14,Friday,11,2025-03-14
20250315,2025,Q1,March,3,15,Saturday,11,2025-03-15
20250316,2025,Q1,March,3,16,Sunday,11,2025-03-16
20250317,2025,Q1,March,3,17,Monday,12,2025-03-17
20250318,2025,Q1,March,3,18,Tuesday,12,2025-03-18
20250319,2025,Q1,March,3,19,Wednesday,12,2025-03-19
20250320,2025,Q1,March,3,20,Thursday,12,2025-03-20
20250321,2025,Q1,March,3,21,Friday,12,2025-03-21
20250322,2025,Q1,March,3,22,Saturday,12,2025-03-22
20250323,2025,Q1,March,3,23,Sunday,12,2025-03-23
20250324,2025,Q1,March,3,24,Monday,13,2025-03-24
20250325,2025,Q1,March,3,25,Tuesday,13,2025-03-25
20250326,2025,Q1,March,3,26,Wednesday,13,2025-03-26
20250327,2025,Q1,March,3,27,Thursday,13,2025-03-27
20250328,2025,Q1,March,3,28,Friday,13,2025-03-28
20250329,2025,Q1,March,3,29,Saturday,13,2025-03-29
20250330,2025,Q1,March,3,30,Sunday,13,2025-03-30
20250331,2025,Q1,March,3,31,Monday,14,2025-03-31
20250401,2025,Q2,April,4,1,Tuesday,14,2025-04-01
20250402,2025,Q2,April,4,2,Wednesday,14,2025-04-02
20250403,2025,Q2,April,4,3,Thursday,14,2025-04-03
20250404,2025,Q2,April,4,4,Friday,14,2025-04-04
20250405,2025,Q2,April,4,5,Saturday,14,2025-04-05
20250406,2025,Q2,April,4,6,Sunday,14,2025-04-06
20250407,2025,Q2,April,4,7,Monday,15,2025-04-07
20250408,2025,Q2,April,4,8,Tuesday,15,2025-04-08
20250409,2025,Q2,April,4,9,Wednesday,15,2025-04-09
20250410,2025,Q2,April,4,10,Thursday,15,2025-04-10
20250411,2025,Q2,April,4,11,Friday,15,2025-04-11
20250412,2025,Q2,April,4,12,Saturday,15,2025-04-12
20250413,2025,Q2,April,4,13,Sunday,15,2025-04-13
20250414,2025,Q2,April,4,14,Monday,16,2025-04-14
20250415,2025,Q2,April,4,15,Tuesday,16,2025-04-15
20250416,2025,Q2,April,4,16,Wednesday,16,2025-04-16
20250417,2025,Q2,April,4,17,Thursday,16,2025-04-17
20250418,2025,Q2,April,4,18,Friday,16,2025-04-18
20250419,2025,Q2,April,4,19,Saturday,16,2025-04-19
20250420,2025,Q2,April,4,20,Sunday,16,2025-04-20
20250421,2025,Q2,April,4,21,Monday,17,2025-04-21
20250422,2025,Q2,April,4,22,Tuesday,17,2025-04-22
20250423,2025,Q2,April,4,23,Wednesday,17,2025-04-23
20250424,2025,Q2,April,4,24,Thursday,17,2025-04-24
20250425,2025,Q2,April,4,25,Friday,17,2025-04-25
20250426,2025,Q2,April,4,26,Saturday,17,2025-04-26
20250427,2025,Q2,April,4,27,Sunday,17,2025-04-27
20250428,2025,Q2,April,4,28,Monday,18,2025-04-28
20250429,2025,Q2,April,4,29,Tuesday,18,2025-04-29
20250430,2025,Q2,April,4,30,Wednesday,18,2025-04-30
20250501,2025,Q2,May,5,1,Thursday,18,2025-05-01
20250502,2025,Q2,May,5,2,Friday,18,2025-05-02
20250503,2025,Q2,May,5,3,Saturday,18,2025-05-03
20250504,2025,Q2,May,5,4,Sunday,18,2025-05-04
20250505,2025,Q2,May,5,5,Monday,19,2025-05-05
20250506,2025,Q2,May,5,6,Tuesday,19,2025-05-06
20250507,2025,Q2,May,5,7,Wednesday,19,2025-05-07
20250508,2025,Q2,May,5,8,Thursday,19,2025-05-08
20250509,2025,Q2,May,5,9,Friday,19,2025-05-09
20250510,2025,Q2,May,5,10,Saturday,19,2025-05-10
20250511,2025,Q2,May,5,11,Sunday,19,2025-05-11
20250512,2025,Q2,May,5,12,Monday,20,2025-05-12
20250513,2025,Q2,May,5,13,Tuesday,20,2025-05-13
20250514,2025,Q2,May,5,14,Wednesday,20,2025-05-14
20250515,2025,Q2,May,5,15,Thursday,20,2025-05-15
20250516,2025,Q2,May,5,16,Friday,20,2025-05-16
20250517,2025,Q2,May,5,17,Saturday,20,2025-05-17
20250518,2025,Q2,May,5,18,Sunday,20,2025-05-18
20250519,2025,Q2,May,5,19,Monday,21,2025-05-19
20250520,2025,Q2,May,5,20,Tuesday,21,2025-05-20
20250521,2025,Q2,May,5,21,Wednesday,21,2025-05-21
20250522,2025,Q2,May,5,22,Thursday,21,2025-05-22
20250523,2025,Q2,May,5,23,Friday,21,2025-05-23
20250525,2025,Q2,May,5,25,Sunday,21,2025-05-25
20250526,2025,Q2,May,5,26,Monday,22,2025-05-26
20250527,2025,Q2,May,5,27,Tuesday,22,2025-05-27
20250528,2025,Q2,May,5,28,Wednesday,22,2025-05-28
20250529,2025,Q2,May,5,29,Thursday,22,2025-05-29
20250530,2025,Q2,May,5,30,Friday,22,2025-05-30
20250531,2025,Q2,May,5,31,Saturday,22,2025-05-31
20250601,2025,Q2,June,6,1,Sunday,22,2025-06-01
20250602,2025,Q2,June,6,2,Monday,23,2025-06-02
20250603,2025,Q2,June,6,3,Tuesday,23,2025-06-03
20250604,2025,Q2,June,6,4,Wednesday,23,2025-06-04
20250605,2025,Q2,June,6,5,Thursday,23,2025-06-05
20250606,2025,Q2,June,6,6,Friday,23,2025-06-06
20250607,2025,Q2,June,6,7,Saturday,23,2025-06-07
20250608,2025,Q2,June,6,8,Sunday,23,2025-06-08
20250609,2025,Q2,June,6,9,Monday,24,2025-06-09
20250610,2025,Q2,June,6,10,Tuesday,24,2025-06-10
20250611,2025,Q2,June,6,11,Wednesday,24,2025-06-11
20250612,2025,Q2,June,6,12,Thursday,24,2025-06-12
20250613,2025,Q2,June,6,13,Friday,24,2025-06-13
20250614,2025,Q2,June,6,14,Saturday,24,2025-06-14
20250615,2025,Q2,June,6,15,Sunday,24,2025-06-15
20250616,2025,Q2,June,6,16,Monday,25,2025-06-16
20250617,2025,Q2,June,6,17,Tuesday,25,2025-06-17
20250618,2025,Q2,June,6,18,Wednesday,25,2025-06-18
20250619,2025,Q2,June,6,19,Thursday,25,2025-06-19
20250620,2025,Q2,June,6,20,Friday,25,2025-06-20
20250621,2025,Q2,June,6,21,Saturday,25,2025-06-21
20250622,2025,Q2,June,6,22,Sunday,25,2025-06-22
20250623,2025,Q2,June,6,23,Monday,26,2025-06-23
20250624,2025,Q2,June,6,24,Tuesday,26,2025-06-24
20250625,2025,Q2,June,6,25,Wednesday,26,2025-06-25
20250626,2025,Q2,June,6,26,Thursday,26,2025-06-26
20250627,2025,Q2,June,6,27,Friday,26,2025-06-27
20250628,2025,Q2,June,6,28,Saturday,26,2025-06-28
20250629,2025,Q2,June,6,29,Sunday,26,2025-06-29
20250630,2025,Q2,June,6,30,Monday,27,2025-06-30
20250701,2025,Q3,July,7,1,Tuesday,27,2025-07-01
20250702,2025,Q3,July,7,2,Wednesday,27,2025-07-02
20250703,2025,Q3,July,7,3,Thursday,27,2025-07-03
20250704,2025,Q3,July,7,4,Friday,27,2025-07-04
20250705,2025,Q3,July,7,5,Saturday,27,2025-07-05
20250706,2025,Q3,July,7,6,Sunday,27,2025-07-06
20250707,2025,Q3,July,7,7,Monday,28,2025-07-07
20250708,2025,Q3,July,7,8,Tuesday,28,2025-07-08
20250709,2025,Q3,July,7,9,Wednesday,28,2025-07-09
20250710,2025,Q3,July,7,10,Thursday,28,2025-07-10
20250711,2025,Q3,July,7,11,Friday,28,2025-07-11
20250712,2025,Q3,July,7,12,Saturday,28,2025-07-12
20250713,2025,Q3,July,7,13,Sunday,28,2025-07-13
20250714,2025,Q3,July,7,14,Monday,29,2025-07-14
20250715,2025,Q3,July,7,15,Tuesday,29,2025-07-15
20250716,2025,Q3,July,7,16,Wednesday,29,2025-07-16
20250717,2025,Q3,July,7,17,Thursday,29,2025-07-17
20250718,2025,Q3,July,7,18,Friday,29,2025-07-18
20250719,2025,Q3,July,7,19,Saturday,29,2025-07-19
20250720,2025,Q3,July,7,20,Sunday,29,2025-07-20
20250721,2025,Q3,July,7,21,Monday,30,2025-07-21
20250722,2025,Q3,July,7,22,Tuesday,30,2025-07-22
20250723,2025,Q3,July,7,23,Wednesday,30,2025-07-23
20250724,2025,Q3,July,7,24,Thursday,30,2025-07-24
20250725,2025,Q3,July,7,25,Friday,30,2025-07-25
