Source,Title,Date,Author,Link,Extract
GDELT,"2024년  바이오 투자  전망 … 혹한기 지속 , 경쟁력 갖춘 기업엔 기회  ",2024-01-01,news1.kr,https://www.news1.kr/articles/?5277339,"2024년  바이오 투자  전망 … 혹한기 지속 , 경쟁력 갖춘 기업엔 기회  "
GDELT,"Fjarde AP Fonden Fourth Swedish National Pension Fund Sells 16 , 500 Shares of Merck & Co ., Inc . ( NYSE : MRK ) ",2024-01-01,dailypolitical.com,https://www.dailypolitical.com/2024/01/01/fjarde-ap-fonden-fourth-swedish-national-pension-fund-sells-16500-shares-of-merck-co-inc-nysemrk.html,"Fjarde AP Fonden Fourth Swedish National Pension Fund Sells 16 , 500 Shares of Merck & Co ., Inc . ( NYSE : MRK ) "
GDELT,إدخال التمور في تصنيع الأدوية كبديل طبيعي في صيدليات المملكة,2024-01-01,okaz.com.sa,https://www.okaz.com.sa/news/local/2152034,إدخال التمور في تصنيع الأدوية كبديل طبيعي في صيدليات المملكة
GDELT,AC Health eyes more mergers - BusinessWorld Online,2024-01-01,bworldonline.com,https://www.bworldonline.com/corporate/2024/01/02/566250/ac-health-eyes-more-mergers/,AC Health eyes more mergers - BusinessWorld Online
GDELT,REVEALED : The happiest state in the US - where residents do lots of exercise and are friendlier than most,2024-01-01,dailymail.co.uk,https://www.dailymail.co.uk/health/article-12907353/US-states-happiness-mental-illness-rates-revealed.html,REVEALED : The happiest state in the US - where residents do lots of exercise and are friendlier than most
GDELT,Ultimate Quest Nears to Regenerate Insulin in Pancreatic Cells,2024-01-01,miragenews.com,https://www.miragenews.com/ultimate-quest-nears-to-regenerate-insulin-in-1150712/,Ultimate Quest Nears to Regenerate Insulin in Pancreatic Cells
GDELT,Почему не стоит тратить много денег на витамины ?: Маркетинговая ловушка,2024-01-01,pravda.ru,https://www.pravda.ru/news/health/1930485-vrachi_objasnili_pochemu_ne_stoit_tratit_mnogo_deneg_na_vitaminy/,Почему не стоит тратить много денег на витамины ?: Маркетинговая ловушка
GDELT,Un medicamento duplica las probabilidades de dejar de fumar,2024-01-01,sanjuan8.com,https://www.sanjuan8.com/a-un-click/un-medicamento-duplica-las-probabilidades-dejar-fumar-n1271883,Un medicamento duplica las probabilidades de dejar de fumar
GDELT,Abbott Laboratories ( NYSE : ABT ) Stock Holdings Lifted by Sustainable Insight Capital Management LLC,2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/abbott-laboratories-nyseabt-stock-holdings-lifted-by-sustainable-insight-capital-management-llc.html,Abbott Laboratories ( NYSE : ABT ) Stock Holdings Lifted by Sustainable Insight Capital Management LLC
GDELT,Γκ . Μαγιορκίνης : « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » ,2024-01-01,kathimerini.com.cy,https://kathimerini.com.cy/gr/ellada/gk-magiorkinis-ypertriplasiasmos-ton-asthenwn-me-koronoio-%E2%80%93-megali-piesi-sta-nosokomeia,Γκ . Μαγιορκίνης : « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » 
GDELT,"Everett Harris & Co . CA Sells 5 , 906 Shares of Becton , Dickinson and Company ( NYSE : BDX ) ",2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/everett-harris-co-ca-sells-5906-shares-of-becton-dickinson-and-company-nysebdx.html,"Everett Harris & Co . CA Sells 5 , 906 Shares of Becton , Dickinson and Company ( NYSE : BDX ) "
GDELT,Blockchain In Supply Chain Management : Case Studies,2024-01-01,menafn.com,https://menafn.com/1107672755/Blockchain-In-Supply-Chain-Management-Case-Studies,Blockchain In Supply Chain Management : Case Studies
GDELT,High levels of HDL cholesterol tied to higher dementia risk,2024-01-01,medicalxpress.com,https://medicalxpress.com/news/2023-12-high-hdl-cholesterol-higher-dementia.html,High levels of HDL cholesterol tied to higher dementia risk
GDELT, « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » ,2024-01-01,alithia.gr,https://www.alithia.gr/koinonia/ypertriplasiasmos-ton-asthenon-me-koronoio-megali-piesi-sta-nosokomeia, « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » 
GDELT,Movies hitting theaters in January 2024,2024-01-01,abc-7.com,https://abc-7.com/lifestyle/2024/01/01/movies-hitting-theaters-in-january-2024/,Movies hitting theaters in January 2024
GDELT,"Учени разработиха електронен език , който реагира на 4 вкуса",2024-01-01,cross.bg,https://www.cross.bg/ezik-dulboko-obychenie-1736215.html,"Учени разработиха електронен език , който реагира на 4 вкуса"
GDELT,"Fool Me Once Ending Explained : Who Killed Joe and Claire , & What Were the Burketts Hiding ? ",2024-01-01,denofgeek.com,https://www.denofgeek.com/tv/fool-me-once-ending-explained-who-killed-joe-and-claire-what-were-the-burketts-hiding/,"Fool Me Once Ending Explained : Who Killed Joe and Claire , & What Were the Burketts Hiding ? "
GDELT,Quante luci accese in un anno buio per un 2024 migliore,2024-01-01,avvenire.it,https://www.avvenire.it/attualita/pagine/dirittile-scuole-delle-ragazze-afghane-un-giorno,Quante luci accese in un anno buio per un 2024 migliore
GDELT,Γκ . Μαγιορκίνης : « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » ,2024-01-01,kathimerini.gr,https://www.kathimerini.gr/society/562809820/gk-magiorkinis-ypertriplasiasmos-ton-asthenon-me-koronoio-megali-piesi-sta-nosokomeia/,Γκ . Μαγιορκίνης : « Υπερτριπλασιασμός των ασθενών με κορωνοϊό – Μεγάλη πίεση στα νοσοκομεία » 
GDELT,Costuma deixar a lata de atum aberta no frigorifico ? Deixe de o fazer ! ,2024-01-01,noticiasdecoimbra.pt,https://www.noticiasdecoimbra.pt/costuma-deixar-a-lata-de-atum-aberta-no-frigorifico-deixe-de-o-fazer/,Costuma deixar a lata de atum aberta no frigorifico ? Deixe de o fazer ! 
GDELT,"Barrett & Company Inc . Has $91 , 000 Stock Position in Novo Nordisk A / S ( NYSE : NVO ) ",2024-01-01,wkrb13.com,https://www.wkrb13.com/2024/01/01/barrett-company-inc-has-91000-stock-position-in-novo-nordisk-a-s-nysenvo.html,"Barrett & Company Inc . Has $91 , 000 Stock Position in Novo Nordisk A / S ( NYSE : NVO ) "
GDELT,"According to analysts , these stocks will be the biggest S & P 500 winners of 2024",2024-01-01,thepacket.ca,https://www.thepacket.ca/according-to-analysts-these-stocks-will-be-the-biggest-sp-500-winners-of-2024/,"According to analysts , these stocks will be the biggest S & P 500 winners of 2024"
GDELT,Big Pharma Is Raising Prices This Month,2024-01-01,newsweek.com,https://www.newsweek.com/big-pharma-drug-medication-price-increases-2024-1856884,Big Pharma Is Raising Prices This Month
GDELT,Il farmaco salvavita :  Lequivalente gratuito arriva anche nelle Marche  ,2024-01-01,ilrestodelcarlino.it,https://www.ilrestodelcarlino.it/ancona/cronaca/il-farmaco-salvavita-lequivalente-gratuito-arriva-anche-nelle-marche-2be6c0a6,Il farmaco salvavita :  Lequivalente gratuito arriva anche nelle Marche  
GDELT,Some Mexican pharmacies are selling full bottles of Adderall . But it actually meth,2024-01-01,chicagotribune.com,http://www.chicagotribune.com/nation-world/adderall-meth-20240101-2nlldju7rvgwpazx7zcqhcwxqm-story.html,Some Mexican pharmacies are selling full bottles of Adderall . But it actually meth
GDELT,"Compagnie Lombard Odier SCmA Purchases 40 , 212 Shares of Merck & Co ., Inc . ( NYSE : MRK ) ",2024-01-01,theenterpriseleader.com,https://theenterpriseleader.com/2024/01/01/compagnie-lombard-odier-scma-purchases-40212-shares-of-merck-co-inc-nysemrk.html,"Compagnie Lombard Odier SCmA Purchases 40 , 212 Shares of Merck & Co ., Inc . ( NYSE : MRK ) "
GDELT,Sumitomo Life Insurance Co . Has $1 . 55 Million Stock Holdings in Abbott Laboratories ( NYSE : ABT ) ,2024-01-01,themarketsdaily.com,https://www.themarketsdaily.com/2024/01/01/sumitomo-life-insurance-co-has-1-55-million-stock-holdings-in-abbott-laboratories-nyseabt.html,Sumitomo Life Insurance Co . Has $1 . 55 Million Stock Holdings in Abbott Laboratories ( NYSE : ABT ) 
GDELT,Real Reform at the United Nations,2024-01-01,heritage.org,https://www.heritage.org/global-politics/report/real-reform-the-united-nations,Real Reform at the United Nations
GDELT,O nouă eră în dezvoltarea medicamentelor . Descoperirea importantă a unei echipe de cercetători din Elveția,2024-01-01,ziare.com,https://ziare.com/medicamente-cancer/productie-medicamente-studiu-elvetia-specialisti-cercetari-1844626,O nouă eră în dezvoltarea medicamentelor . Descoperirea importantă a unei echipe de cercetători din Elveția
GDELT,"2024 gets underway , with busy Montana election season ahead",2024-01-01,kpax.com,https://www.kpax.com/news/2024-gets-underway-with-busy-montana-election-season-ahead,"2024 gets underway , with busy Montana election season ahead"
GDELT,Vacina da Covid - 19 em crianças passa a ser obrigatória,2024-01-01,gazetadopovo.com.br,https://www.gazetadopovo.com.br/vida-e-cidadania/vacina-da-covid-19-em-criancas-passa-a-ser-obrigatoria/,Vacina da Covid - 19 em crianças passa a ser obrigatória
GDELT,Preço dos medicamentos deixa de constar nas embalagens a partir de janeiro,2024-01-01,jornaldoalgarve.pt,https://jornaldoalgarve.pt/preco-dos-medicamentos-deixa-de-constar-nas-embalagens-a-partir-de-janeiro/,Preço dos medicamentos deixa de constar nas embalagens a partir de janeiro
GDELT,"These stocks will be the biggest S & P 500 winners of 2024 , according to analysts",2024-01-01,cnbc.com,https://www.cnbc.com/2024/01/01/these-stocks-will-be-the-biggest-sp-500-winners-of-2024-according-to-analysts.html,"These stocks will be the biggest S & P 500 winners of 2024 , according to analysts"
GDELT,"Here where to invest $50 , 000 in the new year , according to the pros",2024-01-01,cnbc.com,https://www.cnbc.com/2024/01/01/heres-where-to-invest-50000-in-the-new-year-according-to-the-pros.html,"Here where to invest $50 , 000 in the new year , according to the pros"
GDELT,В Азербайджане вступили в силу новые правила выписки рецептов на лекарственные средства,2024-01-01,ru.apa.az,https://ru.apa.az/sotsium/v-azerbaidzane-vstupili-v-silu-novye-pravila-vypiski-receptov-na-lekarstvennye-sredstva-549573,В Азербайджане вступили в силу новые правила выписки рецептов на лекарственные средства
GDELT,Thermo Fisher Scientific Inc . ( NYSE : TMO ) Shares Bought by Harbor Capital Advisors Inc . ,2024-01-01,dailypolitical.com,https://www.dailypolitical.com/2024/01/01/thermo-fisher-scientific-inc-nysetmo-shares-bought-by-harbor-capital-advisors-inc.html,Thermo Fisher Scientific Inc . ( NYSE : TMO ) Shares Bought by Harbor Capital Advisors Inc . 
GDELT, [ 기자가만난세상 ]  오늘을 버티자  는 새해 목표 앞에서,2024-01-01,segye.com,http://segye.com/newsView/20240101507913, [ 기자가만난세상 ]  오늘을 버티자  는 새해 목표 앞에서
GDELT,"2024 gets underway , with busy Montana election season ahead",2024-01-01,kxlf.com,https://www.kxlf.com/news/2024-gets-underway-with-busy-montana-election-season-ahead,"2024 gets underway , with busy Montana election season ahead"
GDELT,Novo Nordisk A / S ( NYSE : NVO ) Shares Bought by Copeland Capital Management LLC,2024-01-01,themarketsdaily.com,https://www.themarketsdaily.com/2024/01/01/novo-nordisk-a-s-nysenvo-shares-bought-by-copeland-capital-management-llc.html,Novo Nordisk A / S ( NYSE : NVO ) Shares Bought by Copeland Capital Management LLC
GDELT,Women with osteoporosis want to know their fracture risk,2024-01-01,medicalxpress.com,https://medicalxpress.com/news/2023-12-women-osteoporosis-fracture.html,Women with osteoporosis want to know their fracture risk
GDELT,DEJAR FUMAR | El compuesto de origen vegetal que puede ayudarte a dejar de fumar,2024-01-01,elperiodico.com,https://www.elperiodico.com/es/vida-y-estilo/20240101/compuesto-vegetal-dejar-fumar-dv-96442793,DEJAR FUMAR | El compuesto de origen vegetal que puede ayudarte a dejar de fumar
GDELT,"2024 gets underway , with busy Montana election season ahead",2024-01-01,kxlh.com,https://www.kxlh.com/news/2024-gets-underway-with-busy-montana-election-season-ahead,"2024 gets underway , with busy Montana election season ahead"
GDELT,El propósito que se han puesto parte de los españoles para 2024 que ha desatado la risa en  Herrera en COPE  - Herrera en COPE,2024-01-01,cope.es,https://www.cope.es/programas/herrera-en-cope/noticias/proposito-que-han-puesto-los-espanoles-para-ano-que-desata-las-risas-herrera-cope-20240101_3073593,El propósito que se han puesto parte de los españoles para 2024 que ha desatado la risa en  Herrera en COPE  - Herrera en COPE
GDELT,Jest zarządzenie prezesa NFZ określające zasady umów z aptekami na pełnienie dyżurów,2024-01-01,rynekzdrowia.pl,"https://www.rynekzdrowia.pl/Farmacja/Jest-zarzadzenie-prezesa-NFZ-okreslajace-zasady-umow-z-aptekami-na-pelnienie-dyzurow,253629,6.html",Jest zarządzenie prezesa NFZ określające zasady umów z aptekami na pełnienie dyżurów
GDELT,"Covid - vaccine makers top laggard list , LLY and WST top gainers list ( NYSEARCA : XLV ) ",2024-01-01,seekingalpha.com,https://seekingalpha.com/news/4051099-covid-vaccine-makers-top-laggard-list-lly-and-wst-top-gainers-list,"Covid - vaccine makers top laggard list , LLY and WST top gainers list ( NYSEARCA : XLV ) "
GDELT,Ужесточается выписка рецептов - Зеркало . az,2024-01-01,zerkalo.az,https://zerkalo.az/uzhestochaetsya-vypiska-retseptov/,Ужесточается выписка рецептов - Зеркало . az
GDELT,At the Crossroads,2024-01-01,news.yahoo.com,https://news.yahoo.com/crossroads-140500780.html,At the Crossroads
GDELT,В Азербайджане вступили в силу новые правила выписки рецептов на лекарственные средства,2024-01-01,vesti.az,https://vesti.az/socium/v-azerbaidzane-vstupili-v-silu-novye-pravila-vypiski-receptov-na-lekarstvennye-sredstva-506869,В Азербайджане вступили в силу новые правила выписки рецептов на лекарственные средства
GDELT,Cadila Pharma CMD booked for rape following Gujarat HC direction,2024-01-01,prokerala.com,https://www.prokerala.com/news/articles/a1492909.html,Cadila Pharma CMD booked for rape following Gujarat HC direction
GDELT,وزيرة الصحة الفرنسية ترد على قضايا الفساد المتابعة فيها,2024-01-01,ennaharonline.com,https://www.ennaharonline.com/%D9%88%D8%B2%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D8%AA%D8%B1%D8%AF-%D8%B9%D9%84%D9%89-%D9%82%D8%B6%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D9%81/,وزيرة الصحة الفرنسية ترد على قضايا الفساد المتابعة فيها
GDELT,"2024 gets underway , with busy Montana election season ahead",2024-01-01,ktvq.com,https://www.ktvq.com/news/2024-gets-underway-with-busy-montana-election-season-ahead,"2024 gets underway , with busy Montana election season ahead"
